0.502976 0.277417 0.165074 0.213252 0.158886 0.145922 
0.128450 0.135041 0.138469 0.190265 0.134140 0.248206 
0.150256 0.120294 0.216803 0.128517 0.132116 0.126446 
0.138676 0.114535 2.366168 0.139920 0.123065 0.184528 
0.151769 0.117563 0.151633 0.136582 0.149335 0.143309 
0.138786 0.148502 0.144950 0.145193 0.181938 0.131975 
0.133126 0.177600 0.418645 0.124188 0.180229 0.122521 
0.515186 0.135518 0.124190 0.147285 0.152826 0.158795 
0.131316 0.206991 0.129729 0.244160 0.148238 0.283336 
0.133781 0.137557 0.152006 0.138002 0.144568 0.143030 
0.139939 0.182248 0.428260 0.129920 0.140188 0.148671 
0.164752 0.131386 0.160550 0.150115 0.167972 0.139426 
0.133341 0.836738 0.137427 0.170302 0.211751 0.132626 
0.158428 0.137448 0.173863 0.148386 0.206614 0.144480 
0.422190 0.186604 0.561005 0.174487 0.189445 0.368679 
0.140651 0.128049 0.130677 0.195761 0.159378 0.157180 
1.511537 0.142427 0.170562 0.179180 0.171599 0.134997 
0.309648 0.139615 0.140425 0.136717 0.130708 0.145832 
0.157608 0.134600 0.142503 0.149615 0.285743 0.325929 
0.135229 0.128540 0.141916 0.133937 0.139160 0.135300 
0.127005 0.442319 0.151781 0.216620 0.326165 0.167870 
0.151022 0.146677 0.134734 0.121717 0.136743 0.122202 
0.161443 0.141108 0.140227 0.142395 0.206491 0.162587 
0.139212 0.141191 0.248481 0.121840 0.148196 0.150577 
0.158257 0.127915 0.127252 0.130288 0.151432 0.141265 
0.131001 0.170642 0.135134 0.141795 0.177782 0.157036 
0.298166 0.273364 0.254306 0.124108 0.172179 0.167944 
0.140934 0.134308 0.146263 0.223352 0.163854 0.153866 
0.124303 0.175785 0.147362 0.177969 0.243329 0.138492 
0.149982 0.139711 0.276046 0.195183 0.147288 0.165953 
0.127896 0.255724 0.201499 0.168698 0.184160 0.175990 
0.124942 0.138219 0.140210 0.174250 0.244831 0.151556 
0.137392 0.157333 0.149107 0.129023 0.140109 0.153359 
0.128310 0.132429 0.121439 0.128022 0.173778 0.131950 
0.136991 0.128041 0.152636 0.924054 0.136415 0.170664 
0.144029 0.139404 0.135566 0.122790 0.163589 0.150678 
0.219764 0.149722 0.136795 0.185543 0.141090 0.133114 
0.140762 0.198486 0.178356 0.442393 0.174373 0.160415 
0.181722 0.147123 0.151315 0.134281 0.122728 0.233176 
0.143105 0.167910 0.118706 0.120288 0.143698 1.112767 
0.135827 0.160566 0.138196 0.137298 0.132293 0.138901 
0.139205 0.237857 0.244100 0.174407 0.144912 0.121242 
0.235974 0.140905 0.148464 0.150036 0.125088 0.191535 
0.159716 0.175538 0.161238 0.136381 0.148739 0.155797 
0.130746 0.160699 0.137762 0.161527 0.122878 0.131437 
0.220029 0.145467 0.127359 0.242650 0.267530 0.223605 
0.230849 0.128513 0.187655 0.160444 0.137210 0.135202 
0.135610 0.152156 0.128890 0.119508 0.146326 0.127841 
0.153484 0.161758 0.131006 0.147307 0.122574 0.274753 
0.146218 0.314318 0.149191 0.119502 0.207156 0.263543 
0.200544 0.124186 3.207832 0.132285 0.132366 0.169985 
0.140579 0.307569 0.138142 0.135080 0.190242 0.341144 
0.126467 0.162233 0.151751 0.144035 0.164292 0.162938 
0.213183 0.147502 0.120424 0.178863 0.160316 0.185859 
0.134870 0.174027 0.286810 0.153171 0.133377 0.130006 
0.120759 0.312440 0.146527 0.219270 0.242233 0.176948 
0.145767 0.178508 0.168402 0.128278 0.370818 0.140478 
0.133157 0.144373 0.132145 0.219429 0.283438 0.191163 
0.149681 0.125885 0.234832 0.152205 0.164962 0.135265 
0.134421 0.157917 0.182611 0.124366 0.933138 0.179193 
0.145405 0.565831 0.139946 0.145614 0.150984 0.134462 
0.123287 0.138904 0.142078 0.224820 0.159198 1.029819 
0.258082 0.131485 0.148353 0.155218 0.147968 0.151082 
0.136342 0.149837 0.136638 0.142284 0.120602 0.313510 
0.237219 0.247606 0.153665 0.153673 0.131624 0.291352 
0.181376 0.153955 0.157136 0.136207 0.137977 0.378912 
0.127680 0.127162 0.125533 0.200348 0.141594 0.166518 
0.175311 0.132818 0.190302 0.162595 0.152911 0.173945 
0.145174 0.174682 0.170951 0.127470 0.154653 0.159301 
0.281659 0.142600 0.135770 0.165442 0.123212 0.129120 
0.153964 0.128799 0.143337 0.189275 0.177587 0.134409 
0.131618 0.139696 0.161029 0.248170 0.459020 0.167346 
0.154573 0.133361 0.141796 0.122091 0.131059 0.169503 
0.145418 0.145588 0.350635 0.150099 0.156878 0.125562 
0.132238 0.163168 0.150872 0.119008 0.155352 0.149412 
0.167635 0.202641 0.147533 0.158256 0.126990 0.145693 
0.127948 0.571935 0.206643 0.132182 0.146070 0.150403 
0.161320 0.127471 0.159933 0.146737 0.138631 0.159598 
0.218219 0.200737 0.126356 0.155571 0.168326 0.135376 
0.292067 0.123634 0.138967 0.143954 0.160589 0.138903 
0.143930 0.128742 0.193809 0.182840 0.137126 0.139762 
0.137790 0.257398 0.185392 0.130113 0.129838 0.162015 
0.146122 0.166923 0.144515 0.140405 0.145126 0.171932 
0.149319 0.131773 0.140613 0.233584 0.136249 0.165190 
0.129503 0.202120 0.210962 0.140155 0.132917 0.208869 
0.161878 0.155107 0.155357 0.120653 0.222072 0.149172 
0.150598 0.140557 0.138266 0.172077 0.173985 0.138932 
0.527013 0.139444 0.185643 0.157118 0.401875 0.132496 
0.125929 0.128685 0.127778 0.145289 0.126548 0.138479 
0.123639 0.183726 0.122440 0.246264 0.202530 0.143973 
0.131405 0.163504 0.150486 0.154238 0.145664 0.139888 
0.126271 0.145076 0.138493 0.132345 0.181830 0.253693 
0.171277 0.204909 0.126645 0.173660 0.122712 0.148632 
0.235936 0.136595 0.164594 0.184402 0.118254 0.135537 
0.129287 0.130755 0.114316 0.154334 0.120479 0.125947 
0.155819 0.145828 0.123862 0.131828 0.148803 0.196449 
0.192017 0.147772 0.158523 2.283541 0.192130 0.185670 
0.186863 0.135875 0.136111 1.343333 0.147259 0.134723 
0.140882 0.194833 0.130728 0.190430 1.622279 0.132886 
0.134561 0.131975 0.136004 0.139753 0.707785 0.127333 
0.149281 0.156351 0.136240 0.141171 0.135356 0.161070 
0.247998 1.242046 0.152975 0.172780 0.145034 0.120340 
0.141492 0.151943 0.133726 0.142251 0.138134 0.143082 
0.235288 0.180775 0.140368 0.160187 0.138237 0.131210 
0.121444 0.143550 0.137624 0.224030 0.128862 0.133364 
0.157411 0.149428 0.128929 0.172715 0.134143 0.130398 
0.160818 0.142394 0.179987 1.158229 0.133627 0.162077 
0.218897 0.194720 0.141799 0.149414 0.164262 0.132544 
0.154042 0.165556 0.191710 0.123893 0.134001 0.140093 
0.190063 0.134484 0.253062 0.125315 0.169530 0.159570 
0.151433 0.131687 0.141730 0.198700 0.204827 0.155764 
0.410279 0.178920 0.159172 0.220718 0.153859 0.123222 
0.198424 3.766916 0.120754 0.149823 0.138112 0.181879 
0.130218 0.145430 0.190278 0.168644 0.119398 0.172599 
0.955978 0.135546 0.144990 0.141946 0.132334 0.419895 
0.218012 0.163739 0.150416 0.214881 0.182107 0.135738 
0.153615 0.208361 0.142142 0.168867 0.276757 0.153879 
0.302613 0.223680 0.150405 0.124327 0.119584 0.174040 
0.135741 0.163447 0.169837 0.126904 0.193087 0.203396 
0.201922 0.115792 0.137872 0.155511 0.162271 0.115707 
0.152677 1.250554 0.137322 0.157116 0.149210 0.170308 
0.116333 0.125261 0.132786 0.194738 0.145233 0.131975 
0.147492 0.214447 0.175921 0.160811 0.269534 0.174945 
0.372515 0.149725 0.135462 0.186120 0.132717 0.174518 
0.138137 0.315393 0.218544 0.140063 0.188944 0.200918 
0.133730 0.136804 0.148155 0.134221 0.155506 0.130967 
0.134888 0.226468 0.143524 0.164708 0.170490 0.123955 
0.146989 0.147717 0.160423 0.163880 0.202094 0.132309 
0.140629 0.145550 0.134778 0.136181 0.203973 0.142283 
0.159446 0.166154 0.124909 0.209260 0.168301 0.121506 
0.162570 0.186597 0.118248 0.234995 0.145848 0.115033 
0.122227 0.427433 0.158131 0.139506 0.171822 0.141020 
0.127939 0.160451 0.242257 0.135154 0.123154 0.124202 
0.553354 0.119626 0.132086 0.441302 0.203989 0.139337 
0.136361 0.136501 0.190657 0.144567 0.146533 0.140974 
0.154084 0.149354 0.205541 0.142287 0.136813 0.145975 
0.168373 0.138879 0.125042 0.167250 0.228063 0.125054 
0.125862 0.151076 0.146717 0.147138 0.165261 0.166946 
0.147416 0.131427 0.138650 0.136590 0.225683 0.125596 
0.133304 0.145391 0.220264 0.132396 0.548447 0.134009 
0.122355 0.135574 0.134755 0.136037 0.244101 0.148176 
0.199423 0.192313 0.158795 0.167636 0.167987 0.148115 
0.126986 0.153758 0.262842 0.133949 0.180153 0.134366 
0.146288 0.162646 0.164496 0.137123 0.129067 0.176740 
0.129490 0.361062 0.423767 0.191800 0.134916 0.125729 
0.510583 0.185496 0.155588 0.181027 0.151285 0.140994 
0.144458 0.142407 0.123282 0.163435 0.141540 0.180951 
0.196050 0.283955 0.163584 0.152655 0.275894 0.117525 
0.125718 0.140306 0.149355 0.175429 0.403471 0.158578 
0.144834 0.150337 0.135686 0.134486 0.137029 0.152104 
0.246777 0.175509 0.170214 0.157552 0.685531 0.126903 
0.146155 0.211395 0.529472 0.132411 0.136275 0.130445 
0.177014 0.133240 0.133256 0.147541 0.126405 0.137446 
0.140853 0.157582 0.127922 0.139420 0.140314 0.195400 
0.165258 0.189199 0.292514 0.126204 0.290012 0.141380 
0.140169 0.152406 0.178823 0.160555 0.214488 0.133671 
0.170131 0.180134 0.208408 0.131849 0.163474 0.129108 
0.141985 0.139274 0.133934 0.572306 0.126668 0.158474 
0.213786 0.166747 0.313381 0.126579 0.175081 0.139071 
0.127007 0.241255 0.201720 0.162529 0.174868 5.375022 
0.126310 0.138782 0.173213 0.118788 0.175293 0.165256 
0.114247 0.132392 0.132971 0.166386 0.128427 0.243371 
0.145049 0.114679 0.138446 0.150121 0.140302 0.159098 
0.132144 0.192986 0.448598 0.140669 0.124362 0.177202 
0.139712 0.160794 0.171410 0.225065 0.147058 0.164538 
0.156179 0.134884 0.120078 0.133459 0.193153 0.176919 
0.379641 0.142859 0.169810 0.144782 0.145400 0.205847 
0.348220 0.129593 0.300942 0.129370 0.180210 0.193471 
0.142836 0.171408 0.134112 0.129518 0.157294 0.207832 
0.137187 0.198440 0.144029 0.129199 0.142882 0.157831 
0.135969 0.147685 0.539299 0.148571 0.141876 0.149296 
0.159820 0.135835 0.356105 0.141807 0.131682 0.143872 
0.144343 0.150621 0.122638 0.138733 0.146192 0.285609 
0.162530 0.134767 0.110912 0.168000 0.125376 0.134081 
0.139405 0.141255 0.162900 0.206526 0.139926 0.137028 
0.155618 0.222967 0.138317 0.161057 0.161723 0.125859 
0.159077 0.149239 0.138973 0.144458 0.153171 0.138480 
0.142656 0.160022 0.127803 0.133588 0.177539 0.134968 
1.942921 0.241864 0.149999 0.134719 0.138126 0.121550 
0.128882 0.197064 0.114524 0.156776 0.134836 0.446711 
0.157241 0.156164 0.128554 0.128672 0.145543 0.187738 
0.146173 0.155930 0.133671 0.169041 0.165796 0.144608 
0.146709 0.203170 0.155635 0.129246 0.129854 0.132997 
0.423747 0.186502 0.126150 0.152616 0.121587 0.123918 
0.189555 0.132411 0.155685 0.141877 0.196885 0.141047 
0.180921 0.153557 0.129285 0.263582 0.875395 0.119492 
0.166951 0.153955 0.180485 0.331531 0.147206 0.157766 
0.127513 0.142131 0.156682 0.140567 0.221089 0.158339 
0.149826 0.166736 0.150445 0.139425 0.422147 0.129462 
0.139878 0.130330 0.153697 0.159667 0.156330 0.130578 
0.215624 0.154122 0.164459 0.130344 0.176089 0.122388 
0.137713 0.117164 0.201125 0.123878 0.131860 0.121994 
0.173227 0.125673 0.143354 0.129668 0.227989 0.138124 
0.133755 0.139361 0.127133 0.166826 0.141819 0.131198 
0.367626 0.245606 0.158586 0.232590 0.194937 0.139986 
0.143240 0.249751 0.119828 0.267971 0.193615 0.111562 
0.140757 0.388494 0.126037 0.162059 0.163232 0.177621 
0.140371 0.144752 0.126733 0.126220 0.130780 0.129809 
0.143588 0.156326 0.188274 0.259598 0.181580 0.146650 
0.135950 0.152724 0.183766 0.230714 0.219872 0.137554 
0.251041 1.021519 0.380496 0.145616 0.186831 0.152691 
0.159575 0.128662 0.132229 0.163532 0.155936 0.143085 
0.177205 0.138935 0.136804 0.134905 0.194588 0.626408 
0.158579 0.130757 0.137054 0.141283 0.202495 0.157916 
0.148130 0.155325 0.228995 0.144188 0.180913 0.136604 
0.200425 0.125016 0.131399 0.166409 0.168784 0.132457 
0.176364 0.135757 0.251146 0.150188 0.139736 0.143390 
0.122036 0.131777 0.178949 0.165410 0.153296 0.134308 
0.181794 0.156237 0.134086 0.132935 0.160161 0.248537 
0.215343 0.149654 0.154442 0.220040 0.177772 0.130677 
0.117499 0.144091 0.151223 0.136030 0.158700 0.183487 
0.139867 0.231970 0.134973 0.135202 0.139559 0.131044 
0.126611 0.133083 0.130615 0.527267 0.383536 0.237810 
3.478743 0.139383 0.181575 0.215925 0.126973 0.143513 
0.154822 0.157565 0.176180 0.133708 0.154774 0.136176 
0.139029 0.143110 0.485405 0.148368 0.138034 0.130852 
0.171877 0.156668 0.179038 0.123366 0.150827 0.264686 
0.197422 0.130510 0.142422 0.160465 0.352924 0.130093 
0.164184 0.122973 0.175640 0.333807 0.221035 0.215209 
0.150570 0.275631 0.155775 0.138839 0.177795 0.130486 
0.126594 0.157168 0.143092 0.136372 0.236910 0.154911 
0.145459 0.143652 0.170153 0.383909 0.210540 0.140141 
0.133494 0.125174 0.121311 0.210843 0.169921 0.131126 
0.595076 0.127151 0.271329 0.277389 0.158091 0.219753 
0.154196 0.113525 0.317954 0.141263 0.164914 0.153332 
0.163594 0.218308 0.120881 0.146173 0.157052 0.127781 
0.232479 0.141458 0.170280 0.118759 0.182827 0.210759 
0.165318 0.118349 0.167039 0.267538 0.225116 0.160068 
0.171906 0.129783 0.137684 1.165497 0.144553 0.166111 
0.166462 0.232109 0.137383 0.133543 0.190616 0.132488 
0.145207 0.364452 0.181519 0.136978 0.210723 0.128248 
0.129301 0.130319 0.177454 0.148717 0.268074 0.163043 
0.188193 0.125397 0.126648 0.129312 0.116337 0.240677 
0.129642 0.129978 0.148254 0.120688 0.161618 0.196652 
0.145596 0.136068 0.175111 0.165129 0.139014 0.136707 
0.166666 0.131926 0.240396 0.123840 0.118084 0.256027 
0.136760 0.124971 0.161888 0.132894 0.136660 0.154034 
0.130864 0.121153 0.145349 0.131668 0.141580 0.131066 
0.481892 0.152782 0.177834 0.140587 0.126863 0.136324 
0.139346 0.131811 0.189115 0.150070 0.204429 0.171460 
0.157459 0.179139 0.140386 0.171733 0.113352 1.855703 
0.173506 0.154306 0.150449 0.149966 0.145402 0.158266 
0.161252 0.175230 0.146641 0.139705 0.123072 0.125052 
0.139394 0.407763 0.178489 0.154441 0.142039 0.136112 
0.161246 0.157279 0.117853 0.166157 0.122868 0.125120 
0.135192 0.163613 0.144106 0.123385 0.202056 0.130687 
0.144853 0.141770 0.137138 0.134279 0.178377 0.168103 
0.152089 0.127901 0.152595 0.173360 0.121129 0.129595 
0.234413 0.139703 0.166517 0.168293 0.169240 0.118478 
0.137725 0.149127 0.146120 0.132109 0.156457 0.188728 
0.223345 0.153055 0.120660 0.204700 0.127679 0.302534 
0.136723 0.142100 0.159578 0.139890 0.147227 0.168065 
0.158593 0.183966 0.454460 0.155423 0.154781 0.130748 
0.402612 0.134040 0.136629 0.132991 0.134521 0.373708 
0.118444 0.131748 0.160309 0.167748 0.136274 0.160901 
0.127531 0.162877 0.160071 0.138616 0.132839 0.237724 
0.122313 0.131179 0.130262 0.202461 0.123924 0.211921 
0.198585 0.154868 0.136086 0.275446 0.152520 0.160005 
0.148684 0.134682 0.117351 0.366596 0.177175 0.186005 
0.285652 0.249391 0.126860 0.164308 0.134118 0.125399 
0.120119 0.136800 0.148170 0.134115 0.145541 0.128353 
0.152088 0.144888 0.146493 0.131180 0.127147 0.266607 
0.181876 0.133771 0.133593 0.125890 0.172235 0.120794 
1.415944 0.158966 0.128578 0.159540 0.132541 0.130303 
0.134533 0.131720 0.131167 0.139688 0.152662 0.177013 
0.170700 0.119300 0.304350 0.278895 0.163466 0.124478 
0.147718 0.160874 0.614154 0.147081 0.138422 0.251882 
0.154460 0.165849 0.139077 0.123818 0.156011 0.150604 
0.157123 0.137469 0.145962 0.125490 0.123187 0.157500 
0.145476 0.125150 0.260476 0.118396 0.234808 0.254491 
0.245529 0.154234 0.136942 0.130699 0.114392 0.142388 
0.134767 0.144876 0.125118 0.138209 0.290814 0.137340 
0.398263 0.177222 0.139658 0.154118 0.174417 0.182899 
0.133431 0.131523 0.134731 0.171776 0.193214 0.342639 
2.773488 0.136221 0.176145 0.167148 0.309566 0.129027 
0.178585 0.202358 0.149239 0.139051 0.206930 0.130851 
0.138642 0.199407 0.135868 0.150349 0.115651 0.122029 
0.165850 0.161280 0.183566 0.137697 0.117128 0.195001 
0.220318 0.147965 0.125425 0.142182 0.190839 0.148453 
0.145626 0.124600 0.129617 0.279732 0.188420 0.144774 
0.148852 0.146253 0.139595 0.524661 0.153664 0.183516 
0.148709 0.140162 0.139444 0.133733 0.160213 0.161400 
0.188743 0.216653 0.156771 0.134425 0.144637 0.151895 
0.259359 0.166855 0.196022 0.190021 0.137198 0.129547 
0.145965 0.121138 0.149321 0.233216 0.151788 0.196833 
0.147155 0.177070 0.123822 0.138943 0.134486 0.183607 
0.147755 0.445644 0.185137 0.151368 0.811323 0.136204 
0.258071 0.131655 0.177754 0.131783 0.136403 0.142881 
0.135922 0.151229 0.141156 0.150025 0.122103 0.127857 
0.185568 0.133337 0.118759 0.137538 0.154919 0.128139 
0.119026 0.120310 0.355916 0.127702 0.205362 0.176593 
0.161876 0.143844 0.150334 0.154729 0.147247 0.131673 
0.119827 0.141407 0.120842 0.264263 0.137411 0.141877 
0.147544 0.127876 0.173987 0.140243 0.136455 0.129475 
0.130684 0.131068 0.118080 0.174837 0.154461 0.125476 
0.122169 0.318380 0.170775 0.187411 0.134062 0.132786 
0.154892 0.168482 0.128745 0.123905 0.154816 0.131850 
0.167806 0.139956 0.143121 0.157108 0.165206 0.150104 
0.150310 0.141653 3.469357 0.152379 0.136277 0.126186 
0.189119 0.148923 0.150625 0.135823 0.132927 0.147907 
0.223075 0.182563 0.161152 0.165330 0.302554 0.130006 
0.140397 0.170299 0.141016 0.138100 0.154414 0.130816 
0.127331 0.178418 0.161218 0.277216 0.160704 0.262222 
0.122851 0.142417 0.213517 0.179288 0.215267 0.145426 
0.157710 0.181496 0.174284 0.140390 0.573364 0.140242 
0.144304 0.181820 0.141316 0.141745 0.165521 0.187840 
0.137658 0.228412 0.138834 0.121102 0.150341 0.132971 
0.165307 0.294536 0.170079 0.143055 0.168690 0.216720 
0.356599 0.197435 0.235473 0.295138 0.149425 0.157520 
0.142116 0.146265 0.134267 0.122170 0.212900 0.131327 
0.131688 0.126376 0.128087 0.112710 0.123622 0.171629 
0.701653 0.128505 0.407186 0.402684 0.150900 0.147846 
0.192916 0.142700 0.130545 0.154875 0.155105 0.144240 
0.322018 0.142458 0.144777 0.156348 0.154749 0.149457 
0.130179 0.124552 0.132341 0.160815 0.214412 0.168944 
0.197844 0.155528 0.197025 0.143918 0.126458 0.782690 
0.287685 0.396168 0.151427 0.200631 0.140247 0.203584 
0.153087 0.183420 0.114989 0.139706 0.161128 0.177162 
0.324319 0.152862 0.205417 0.167883 0.202410 0.183069 
0.146172 0.164297 0.142295 0.321859 0.140403 0.201982 
0.155975 0.135142 0.116855 0.146620 0.142536 0.280160 
0.134399 0.161422 0.135274 0.164727 0.140847 0.122516 
0.131731 0.177265 0.131304 0.172192 5.099236 0.142404 
0.136051 0.904186 0.117897 0.167462 0.134347 0.152288 
0.144670 0.124821 0.174251 0.152251 0.742926 0.130800 
0.171826 0.130945 0.258896 0.139347 0.163560 0.176226 
0.179179 0.196142 0.189565 0.128127 0.161531 0.174685 
0.276381 0.127993 0.209355 0.183018 0.204790 0.137204 
0.150699 0.134053 0.137841 0.478342 0.838721 0.146850 
0.171939 0.430169 0.136477 0.159258 0.802749 0.129319 
0.131084 0.147996 0.183579 0.136449 0.113417 0.126623 
0.118250 0.174068 0.152994 0.169545 0.123728 0.133324 
0.162792 0.204212 0.155119 0.147148 0.135397 0.172214 
0.163084 0.140561 0.209200 0.182819 0.211931 0.141981 
0.166604 0.163504 0.143995 0.162109 0.155329 0.137274 
